time[us]	ref_X[V]	ref_Y[V]	sig_I[V]
1080412915	1.7422	2.9662	1.7479
1080413115	1.6235	2.9264	1.6182
1080413315	1.5102	2.8718	1.5078
1080413515	1.4047	2.8035	1.3958
1080413715	1.3086	2.7225	1.3071
1080413915	1.2238	2.6304	1.2201
1080414115	1.1508	2.5281	1.1475
1080414315	1.0913	2.4174	1.0831
1080414515	1.0461	2.3001	1.0396
1080414715	1.0161	2.1785	1.0114
1080414915	1.0014	2.0537	0.9936
1080415115	1.0026	1.9280	0.9968
1080415315	1.0195	1.8034	1.0162
1080415515	1.0518	1.6824	1.0492
1080415715	1.0991	1.5660	1.0927
1080415915	1.1607	1.4564	1.1548
1080416115	1.2355	1.3554	1.2265
1080416315	1.3220	1.2649	1.3136
1080416515	1.4196	1.1857	1.4143
1080416715	1.5264	1.1193	1.5174
1080416915	1.6401	1.0670	1.6335
1080417115	1.7600	1.0292	1.7527
1080417315	1.8837	1.0068	1.8817
1080417515	2.0092	1.0000	2.0066
1080417715	2.1341	1.0090	2.1299
1080417915	2.2573	1.0337	2.2484
1080418115	2.3765	1.0736	2.3700
1080418315	2.4898	1.1282	2.4788
1080418515	2.5949	1.1962	2.5836
1080418715	2.6910	1.2772	2.6755
1080418915	2.7762	1.3696	2.7778
1080419115	2.8492	1.4719	2.8439
1080419315	2.9085	1.5822	2.9027
1080419515	2.9538	1.6995	2.9438
1080419715	2.9839	1.8215	2.9849
1080419915	2.9986	1.9463	2.9978
1080420115	2.9974	2.0720	2.9905
1080420315	2.9805	2.1966	2.9744
1080420515	2.9481	2.3180	2.9374
1080420715	2.9007	2.4345	2.8874
1080420915	2.8393	2.5436	2.8294
1080421115	2.7645	2.6446	2.7520
1080421315	2.6776	2.7354	2.6698
1080421515	2.5804	2.8143	2.5731
1080421715	2.4736	2.8807	2.4667
1080421915	2.3594	2.9332	2.3555
1080422115	2.2395	2.9709	2.2347
1080422315	2.1163	2.9932	2.1186
1080422515	1.9908	3.0000	1.9873
1080422715	1.8654	2.9909	1.8575
1080422915	1.7422	2.9662	1.7350
1080423115	1.6235	2.9264	1.6182
1080423315	1.5102	2.8718	1.5021
1080423515	1.4047	2.8035	1.3998
1080423715	1.3086	2.7225	1.3079
1080423915	1.2238	2.6304	1.2217
1080424115	1.1508	2.5281	1.1451
1080424315	1.0913	2.4174	1.0871
1080424515	1.0461	2.3001	1.0396
1080424715	1.0161	2.1785	1.0122
1080424915	1.0014	2.0537	0.9952
1080425115	1.0026	1.9280	1.0017
1080425315	1.0195	1.8034	1.0130
1080425515	1.0518	1.6824	1.0436
1080425715	1.0991	1.5660	1.0984
1080425915	1.1607	1.4564	1.1556
1080426115	1.2355	1.3554	1.2048
1080426315	1.3220	1.2649	1.3119
1080426515	1.4196	1.1857	1.4086
1080426715	1.5264	1.1193	1.5231
1080426915	1.6401	1.0670	1.6303
1080427115	1.7600	1.0292	1.7544
1080427315	1.8837	1.0068	1.8793
1080427515	2.0092	1.0000	2.0090
1080427715	2.1341	1.0090	2.1331
1080427915	2.2573	1.0337	2.2443
1080428115	2.3765	1.0736	2.3692
1080428315	2.4898	1.1282	2.4796
1080428515	2.5949	1.1962	2.5779
1080428715	2.6910	1.2772	2.6779
1080428915	2.7762	1.3696	2.7673
1080429115	2.8492	1.4719	2.8181
1080429315	2.9085	1.5822	2.9043
1080429515	2.9538	1.6995	2.9519
1080429715	2.9839	1.8215	2.9664
1080429915	2.9986	1.9463	2.9865
1080430115	2.9974	2.0720	2.9833
1080430315	2.9805	2.1966	2.9728
1080430515	2.9481	2.3180	2.9100
1080430715	2.9007	2.4345	2.8930
1080430915	2.8393	2.5436	2.8342
1080431115	2.7645	2.6446	2.7528
1080431315	2.6776	2.7354	2.6690
1080431515	2.5804	2.8143	2.5691
1080431715	2.4736	2.8807	2.4667
1080431915	2.3594	2.9332	2.3499
1080432115	2.2395	2.9709	2.2355
1080432315	2.1163	2.9932	2.0888
1080432515	1.9908	3.0000	1.9768
1080432715	1.8654	2.9909	1.8519
1080432915	1.7422	2.9662	1.7374
1080433115	1.6235	2.9264	1.6149
1080433315	1.5102	2.8718	1.5005
1080433515	1.4047	2.8035	1.4022
1080433715	1.3086	2.7225	1.2999
1080433915	1.2238	2.6304	1.2177
1080434115	1.1508	2.5281	1.1459
1080434315	1.0913	2.4174	1.0863
1080434515	1.0461	2.3001	1.0388
1080434715	1.0161	2.1785	1.0130
1080434915	1.0014	2.0537	0.9944
1080435115	1.0026	1.9280	1.0049
1080435315	1.0195	1.8034	1.0130
1080435515	1.0518	1.6824	1.0508
1080435715	1.0991	1.5660	1.0944
1080435915	1.1607	1.4564	1.1588
1080436115	1.2355	1.3554	1.2281
1080436315	1.3220	1.2649	1.3184
1080436515	1.4196	1.1857	1.4086
1080436715	1.5264	1.1193	1.5182
1080436915	1.6401	1.0670	1.6343
1080437115	1.7600	1.0292	1.7527
1080437315	1.8837	1.0068	1.8833
1080437515	2.0092	1.0000	1.9993
1080437715	2.1341	1.0090	2.1162
1080437915	2.2573	1.0337	2.2492
1080438115	2.3765	1.0736	2.3716
1080438315	2.4898	1.1282	2.4804
1080438515	2.5949	1.1962	2.5796
1080438715	2.6910	1.2772	2.6747
1080438915	2.7762	1.3696	2.7730
1080439115	2.8492	1.4719	2.8423
1080439315	2.9085	1.5822	2.8995
1080439515	2.9538	1.6995	2.9486
1080439715	2.9839	1.8215	2.9777
1080439915	2.9986	1.9463	2.9970
1080440115	2.9974	2.0720	2.9930
1080440315	2.9805	2.1966	2.9632
1080440515	2.9481	2.3180	2.9341
1080440715	2.9007	2.4345	2.8890
1080440915	2.8393	2.5436	2.8326
1080441115	2.7645	2.6446	2.7504
1080441315	2.6776	2.7354	2.6738
1080441515	2.5804	2.8143	2.5723
1080441715	2.4736	2.8807	2.4627
1080441915	2.3594	2.9332	2.3523
1080442115	2.2395	2.9709	2.2242
1080442315	2.1163	2.9932	2.1089
1080442515	1.9908	3.0000	1.9832
1080442715	1.8654	2.9909	1.8543
1080442915	1.7422	2.9662	1.7350
1080443115	1.6235	2.9264	1.6206
1080443315	1.5102	2.8718	1.5045
1080443515	1.4047	2.8035	1.3958
1080443715	1.3086	2.7225	1.3023
1080443915	1.2238	2.6304	1.2185
1080444115	1.1508	2.5281	1.1467
1080444315	1.0913	2.4174	1.0839
1080444515	1.0461	2.3001	1.0379
1080444715	1.0161	2.1785	1.0097
1080444915	1.0014	2.0537	0.9944
1080445115	1.0026	1.9280	0.9993
1080445315	1.0195	1.8034	1.0130
1080445515	1.0518	1.6824	1.0484
1080445715	1.0991	1.5660	1.0944
1080445915	1.1607	1.4564	1.1556
1080446115	1.2355	1.3554	1.2257
1080446315	1.3220	1.2649	1.3160
1080446515	1.4196	1.1857	1.4095
1080446715	1.5264	1.1193	1.5182
1080446915	1.6401	1.0670	1.6295
1080447115	1.7600	1.0292	1.7552
1080447315	1.8837	1.0068	1.8793
1080447515	2.0092	1.0000	1.9969
1080447715	2.1341	1.0090	2.1251
1080447915	2.2573	1.0337	2.2580
1080448115	2.3765	1.0736	2.3644
1080448315	2.4898	1.1282	2.4821
1080448515	2.5949	1.1962	2.5884
1080448715	2.6910	1.2772	2.6803
1080448915	2.7762	1.3696	2.7665
1080449115	2.8492	1.4719	2.8366
1080449315	2.9085	1.5822	2.9035
1080449515	2.9538	1.6995	2.9438
1080449715	2.9839	1.8215	2.9793
1080449915	2.9986	1.9463	2.9857
1080450115	2.9974	2.0720	2.9930
1080450315	2.9805	2.1966	2.9591
1080450515	2.9481	2.3180	2.9398
1080450715	2.9007	2.4345	2.8890
1080450915	2.8393	2.5436	2.8294
1080451115	2.7645	2.6446	2.7536
1080451315	2.6776	2.7354	2.6569
1080451515	2.5804	2.8143	2.5731
1080451715	2.4736	2.8807	2.4692
1080451915	2.3594	2.9332	2.3451
1080452115	2.2395	2.9709	2.2355
1080452315	2.1163	2.9932	2.1073
1080452515	1.9908	3.0000	1.9816
1080452715	1.8654	2.9909	1.8575
1080452915	1.7422	2.9662	1.7358
1080453115	1.6235	2.9264	1.6182
1080453315	1.5102	2.8718	1.5029
1080453515	1.4047	2.8035	1.3958
1080453715	1.3086	2.7225	1.3071
1080453915	1.2238	2.6304	1.2193
1080454115	1.1508	2.5281	1.1443
1080454315	1.0913	2.4174	1.0839
1080454515	1.0461	2.3001	1.0355
1080454715	1.0161	2.1785	1.0089
1080454915	1.0014	2.0537	0.9944
1080455115	1.0026	1.9280	1.0178
1080455315	1.0195	1.8034	1.0114
1080455515	1.0518	1.6824	1.0404
1080455715	1.0991	1.5660	1.0976
1080455915	1.1607	1.4564	1.1580
1080456115	1.2355	1.3554	1.2314
1080456315	1.3220	1.2649	1.3200
1080456515	1.4196	1.1857	1.4183
1080456715	1.5264	1.1193	1.5190
1080456915	1.6401	1.0670	1.6351
1080457115	1.7600	1.0292	1.7519
1080457315	1.8837	1.0068	1.8849
1080457515	2.0092	1.0000	1.9985
1080457715	2.1341	1.0090	2.1299
1080457915	2.2573	1.0337	2.2548
1080458115	2.3765	1.0736	2.3741
1080458315	2.4898	1.1282	2.4796
1080458515	2.5949	1.1962	2.5884
1080458715	2.6910	1.2772	2.6819
1080458915	2.7762	1.3696	2.7657
1080459115	2.8492	1.4719	2.8350
1080459315	2.9085	1.5822	2.9019
1080459515	2.9538	1.6995	2.9470
1080459715	2.9839	1.8215	2.9793
1080459915	2.9986	1.9463	2.9922
1080460115	2.9974	2.0720	2.9825
1080460315	2.9805	2.1966	2.9760
1080460515	2.9481	2.3180	2.9245
1080460715	2.9007	2.4345	2.8955
1080460915	2.8393	2.5436	2.8294
1080461115	2.7645	2.6446	2.7568
1080461315	2.6776	2.7354	2.6666
1080461515	2.5804	2.8143	2.5675
1080461715	2.4736	2.8807	2.4716
1080461915	2.3594	2.9332	2.3475
1080462115	2.2395	2.9709	2.2355
1080462315	2.1163	2.9932	2.0832
1080462515	1.9908	3.0000	1.9848
1080462715	1.8654	2.9909	1.8567
1080462915	1.7422	2.9662	1.7326
1080463115	1.6235	2.9264	1.6149
1080463315	1.5102	2.8718	1.4997
1080463515	1.4047	2.8035	1.3925
1080463715	1.3086	2.7225	1.3095
1080463915	1.2238	2.6304	1.2177
1080464115	1.1508	2.5281	1.1435
1080464315	1.0913	2.4174	1.0847
1080464515	1.0461	2.3001	1.0388
1080464715	1.0161	2.1785	0.9985
1080464915	1.0014	2.0537	0.9977
1080465115	1.0026	1.9280	0.9985
1080465315	1.0195	1.8034	1.0146
1080465515	1.0518	1.6824	1.0468
1080465715	1.0991	1.5660	1.0952
1080465915	1.1607	1.4564	1.1532
1080466115	1.2355	1.3554	1.2265
1080466315	1.3220	1.2649	1.3200
1080466515	1.4196	1.1857	1.4006
1080466715	1.5264	1.1193	1.5142
1080466915	1.6401	1.0670	1.6351
1080467115	1.7600	1.0292	1.7278
1080467315	1.8837	1.0068	1.8720
1080467515	2.0092	1.0000	1.9969
1080467715	2.1341	1.0090	2.1331
1080467915	2.2573	1.0337	2.2556
1080468115	2.3765	1.0736	2.3781
1080468315	2.4898	1.1282	2.4845
1080468515	2.5949	1.1962	2.5916
1080468715	2.6910	1.2772	2.6787
1080468915	2.7762	1.3696	2.7697
1080469115	2.8492	1.4719	2.8439
1080469315	2.9085	1.5822	2.9027
1080469515	2.9538	1.6995	2.9398
1080469715	2.9839	1.8215	2.9720
1080469915	2.9986	1.9463	2.9857
1080470115	2.9974	2.0720	2.9857
1080470315	2.9805	2.1966	2.9760
1080470515	2.9481	2.3180	2.9325
1080470715	2.9007	2.4345	2.8971
1080470915	2.8393	2.5436	2.8262
1080471115	2.7645	2.6446	2.7504
1080471315	2.6776	2.7354	2.6730
1080471515	2.5804	2.8143	2.5707
1080471715	2.4736	2.8807	2.4466
1080471915	2.3594	2.9332	2.3523
1080472115	2.2395	2.9709	2.2274
1080472315	2.1163	2.9932	2.1057
1080472515	1.9908	3.0000	1.9864
1080472715	1.8654	2.9909	1.8583
1080472915	1.7422	2.9662	1.7382
1080473115	1.6235	2.9264	1.6109
1080473315	1.5102	2.8718	1.4707
1080473515	1.4047	2.8035	1.3966
1080473715	1.3086	2.7225	1.3047
1080473915	1.2238	2.6304	1.2209
1080474115	1.1508	2.5281	1.1500
1080474315	1.0913	2.4174	1.0831
1080474515	1.0461	2.3001	1.0388
1080474715	1.0161	2.1785	1.0089
1080474915	1.0014	2.0537	0.9960
1080475115	1.0026	1.9280	0.9960
1080475315	1.0195	1.8034	1.0154
1080475515	1.0518	1.6824	1.0484
1080475715	1.0991	1.5660	1.0976
1080475915	1.1607	1.4564	1.1588
1080476115	1.2355	1.3554	1.2289
1080476315	1.3220	1.2649	1.3216
1080476515	1.4196	1.1857	1.4127
1080476715	1.5264	1.1193	1.5215
1080476915	1.6401	1.0670	1.6286
1080477115	1.7600	1.0292	1.7536
1080477315	1.8837	1.0068	1.8752
1080477515	2.0092	1.0000	2.0074
1080477715	2.1341	1.0090	2.1299
1080477915	2.2573	1.0337	2.2564
1080478115	2.3765	1.0736	2.3725
1080478315	2.4898	1.1282	2.4837
1080478515	2.5949	1.1962	2.5908
1080478715	2.6910	1.2772	2.6819
1080478915	2.7762	1.3696	2.7730
1080479115	2.8492	1.4719	2.8374
1080479315	2.9085	1.5822	2.8938
1080479515	2.9538	1.6995	2.9414
1080479715	2.9839	1.8215	2.9720
1080479915	2.9986	1.9463	2.9930
1080480115	2.9974	2.0720	2.9930
1080480315	2.9805	2.1966	2.9728
1080480515	2.9481	2.3180	2.9438
1080480715	2.9007	2.4345	2.8987
1080480915	2.8393	2.5436	2.8286
1080481115	2.7645	2.6446	2.7633
1080481315	2.6776	2.7354	2.6642
1080481515	2.5804	2.8143	2.5771
1080481715	2.4736	2.8807	2.4361
1080481915	2.3594	2.9332	2.3459
1080482115	2.2395	2.9709	2.2258
1080482315	2.1163	2.9932	2.1146
1080482515	1.9908	3.0000	1.9816
1080482715	1.8654	2.9909	1.8591
1080482915	1.7422	2.9662	1.7302
1080483115	1.6235	2.9264	1.6174
1080483315	1.5102	2.8718	1.4989
1080483515	1.4047	2.8035	1.3772
1080483715	1.3086	2.7225	1.3047
1080483915	1.2238	2.6304	1.2193
1080484115	1.1508	2.5281	1.1459
1080484315	1.0913	2.4174	1.0847
1080484515	1.0461	2.3001	1.0371
1080484715	1.0161	2.1785	1.0114
1080484915	1.0014	2.0537	0.9944
1080485115	1.0026	1.9280	0.9993
1080485315	1.0195	1.8034	1.0146
1080485515	1.0518	1.6824	1.0492
1080485715	1.0991	1.5660	1.0968
1080485915	1.1607	1.4564	1.1564
1080486115	1.2355	1.3554	1.2305
1080486315	1.3220	1.2649	1.3136
1080486515	1.4196	1.1857	1.4143
1080486715	1.5264	1.1193	1.5231
1080486915	1.6401	1.0670	1.6311
1080487115	1.7600	1.0292	1.7600
1080487315	1.8837	1.0068	1.8736
1080487515	2.0092	1.0000	1.9768
1080487715	2.1341	1.0090	2.1242
1080487915	2.2573	1.0337	2.2508
1080488115	2.3765	1.0736	2.3644
1080488315	2.4898	1.1282	2.4861
1080488515	2.5949	1.1962	2.5852
1080488715	2.6910	1.2772	2.6795
1080488915	2.7762	1.3696	2.7681
1080489115	2.8492	1.4719	2.8431
1080489315	2.9085	1.5822	2.8987
1080489515	2.9538	1.6995	2.9414
1080489715	2.9839	1.8215	2.9672
1080489915	2.9986	1.9463	2.9930
1080490115	2.9974	2.0720	2.9841
1080490315	2.9805	2.1966	2.9760
1080490515	2.9481	2.3180	2.9406
1080490715	2.9007	2.4345	2.8882
1080490915	2.8393	2.5436	2.8294
1080491115	2.7645	2.6446	2.7536
1080491315	2.6776	2.7354	2.6658
1080491515	2.5804	2.8143	2.5683
1080491715	2.4736	2.8807	2.4700
1080491915	2.3594	2.9332	2.3499
1080492115	2.2395	2.9709	2.2322
1080492315	2.1163	2.9932	2.1122
1080492515	1.9908	3.0000	1.9856
1080492715	1.8654	2.9909	1.8575
1080492915	1.7422	2.9662	1.7399
1080493115	1.6235	2.9264	1.6174
1080493315	1.5102	2.8718	1.5029
1080493515	1.4047	2.8035	1.3933
1080493715	1.3086	2.7225	1.2990
1080493915	1.2238	2.6304	1.2185
1080494115	1.1508	2.5281	1.1459
1080494315	1.0913	2.4174	1.0871
1080494515	1.0461	2.3001	1.0404
1080494715	1.0161	2.1785	1.0081
1080494915	1.0014	2.0537	0.9960
1080495115	1.0026	1.9280	0.9993
1080495315	1.0195	1.8034	1.0138
1080495515	1.0518	1.6824	1.0508
1080495715	1.0991	1.5660	1.0968
1080495915	1.1607	1.4564	1.1564
1080496115	1.2355	1.3554	1.2322
1080496315	1.3220	1.2649	1.3127
1080496515	1.4196	1.1857	1.4127
1080496715	1.5264	1.1193	1.5166
1080496915	1.6401	1.0670	1.6351
1080497115	1.7600	1.0292	1.7536
1080497315	1.8837	1.0068	1.8777
1080497515	2.0092	1.0000	2.0034
1080497715	2.1341	1.0090	2.1283
1080497915	2.2573	1.0337	2.2588
1080498115	2.3765	1.0736	2.3757
1080498315	2.4898	1.1282	2.4780
1080498515	2.5949	1.1962	2.5868
1080498715	2.6910	1.2772	2.6738
1080498915	2.7762	1.3696	2.7714
1080499115	2.8492	1.4719	2.8407
1080499315	2.9085	1.5822	2.9067
1080499515	2.9538	1.6995	2.9438
1080499715	2.9839	1.8215	2.9728
1080499915	2.9986	1.9463	2.9914
1080500115	2.9974	2.0720	2.9833
1080500315	2.9805	2.1966	2.9728
1080500515	2.9481	2.3180	2.9333
1080500715	2.9007	2.4345	2.8842
1080500915	2.8393	2.5436	2.8310
1080501115	2.7645	2.6446	2.7528
1080501315	2.6776	2.7354	2.6658
1080501515	2.5804	2.8143	2.5538
1080501715	2.4736	2.8807	2.4667
1080501915	2.3594	2.9332	2.3515
1080502115	2.2395	2.9709	2.2016
1080502315	2.1163	2.9932	2.1194
1080502515	1.9908	3.0000	1.9840
1080502715	1.8654	2.9909	1.8599
1080502915	1.7422	2.9662	1.7310
1080503115	1.6235	2.9264	1.6166
1080503315	1.5102	2.8718	1.5053
1080503515	1.4047	2.8035	1.3974
1080503715	1.3086	2.7225	1.3031
1080503915	1.2238	2.6304	1.2209
1080504115	1.1508	2.5281	1.1459
1080504315	1.0913	2.4174	1.0831
1080504515	1.0461	2.3001	1.0452
1080504715	1.0161	2.1785	1.0114
1080504915	1.0014	2.0537	0.9920
1080505115	1.0026	1.9280	0.9960
1080505315	1.0195	1.8034	1.0162
1080505515	1.0518	1.6824	1.0476
1080505715	1.0991	1.5660	1.0823
1080505915	1.1607	1.4564	1.1596
1080506115	1.2355	1.3554	1.2241
1080506315	1.3220	1.2649	1.3144
1080506515	1.4196	1.1857	1.4151
1080506715	1.5264	1.1193	1.5231
1080506915	1.6401	1.0670	1.6327
1080507115	1.7600	1.0292	1.7527
1080507315	1.8837	1.0068	1.8768
1080507515	2.0092	1.0000	1.9993
1080507715	2.1341	1.0090	2.1194
1080507915	2.2573	1.0337	2.2467
1080508115	2.3765	1.0736	2.3725
1080508315	2.4898	1.1282	2.4861
1080508515	2.5949	1.1962	2.5812
1080508715	2.6910	1.2772	2.6747
1080508915	2.7762	1.3696	2.7633
1080509115	2.8492	1.4719	2.8173
1080509315	2.9085	1.5822	2.8995
1080509515	2.9538	1.6995	2.9438
1080509715	2.9839	1.8215	2.9760
1080509915	2.9986	1.9463	2.9881
1080510115	2.9974	2.0720	2.9841
1080510315	2.9805	2.1966	2.9656
1080510515	2.9481	2.3180	2.9341
1080510715	2.9007	2.4345	2.8898
1080510915	2.8393	2.5436	2.8302
1080511115	2.7645	2.6446	2.7593
1080511315	2.6776	2.7354	2.6706
1080511515	2.5804	2.8143	2.5731
1080511715	2.4736	2.8807	2.4708
1080511915	2.3594	2.9332	2.3475
1080512115	2.2395	2.9709	2.2347
1080512315	2.1163	2.9932	2.1065
1080512515	1.9908	3.0000	1.9881
1080512715	1.8654	2.9909	1.8575
1080512915	1.7422	2.9662	1.7326
1080513115	1.6235	2.9264	1.6166
1080513315	1.5102	2.8718	1.5029
1080513515	1.4047	2.8035	1.3941
1080513715	1.3086	2.7225	1.2999
1080513915	1.2238	2.6304	1.2152
1080514115	1.1508	2.5281	1.1467
1080514315	1.0913	2.4174	1.0871
1080514515	1.0461	2.3001	1.0396
1080514715	1.0161	2.1785	1.0105
1080514915	1.0014	2.0537	0.9928
1080515115	1.0026	1.9280	1.0009
1080515315	1.0195	1.8034	1.0122
1080515515	1.0518	1.6824	1.0460
1080515715	1.0991	1.5660	1.0968
1080515915	1.1607	1.4564	1.1548
1080516115	1.2355	1.3554	1.2338
1080516315	1.3220	1.2649	1.2829
1080516515	1.4196	1.1857	1.3772
1080516715	1.5264	1.1193	1.5166
1080516915	1.6401	1.0670	1.6343
1080517115	1.7600	1.0292	1.7552
1080517315	1.8837	1.0068	1.8664
1080517515	2.0092	1.0000	2.0034
1080517715	2.1341	1.0090	2.1251
1080517915	2.2573	1.0337	2.2467
1080518115	2.3765	1.0736	2.3708
1080518315	2.4898	1.1282	2.4804
1080518515	2.5949	1.1962	2.5860
1080518715	2.6910	1.2772	2.6811
1080518915	2.7762	1.3696	2.7705
1080519115	2.8492	1.4719	2.8342
1080519315	2.9085	1.5822	2.9019
1080519515	2.9538	1.6995	2.9495
1080519715	2.9839	1.8215	2.9744
1080519915	2.9986	1.9463	2.9930
1080520115	2.9974	2.0720	2.9946
1080520315	2.9805	2.1966	2.9720
1080520515	2.9481	2.3180	2.9390
1080520715	2.9007	2.4345	2.8850
1080520915	2.8393	2.5436	2.8399
1080521115	2.7645	2.6446	2.7601
1080521315	2.6776	2.7354	2.6610
1080521515	2.5804	2.8143	2.5788
1080521715	2.4736	2.8807	2.4667
1080521915	2.3594	2.9332	2.3547
1080522115	2.2395	2.9709	2.2290
1080522315	2.1163	2.9932	2.1057
1080522515	1.9908	3.0000	1.9840
1080522715	1.8654	2.9909	1.8559
1080522915	1.7422	2.9662	1.7141
1080523115	1.6235	2.9264	1.6190
1080523315	1.5102	2.8718	1.5037
1080523515	1.4047	2.8035	1.3941
1080523715	1.3086	2.7225	1.3023
1080523915	1.2238	2.6304	1.2152
1080524115	1.1508	2.5281	1.1451
1080524315	1.0913	2.4174	1.0823
1080524515	1.0461	2.3001	1.0388
1080524715	1.0161	2.1785	1.0146
1080524915	1.0014	2.0537	0.9928
1080525115	1.0026	1.9280	1.0001
1080525315	1.0195	1.8034	1.0122
1080525515	1.0518	1.6824	1.0476
1080525715	1.0991	1.5660	1.0968
1080525915	1.1607	1.4564	1.1588
1080526115	1.2355	1.3554	1.2322
1080526315	1.3220	1.2649	1.3232
1080526515	1.4196	1.1857	1.4159
1080526715	1.5264	1.1193	1.5182
1080526915	1.6401	1.0670	1.6286
1080527115	1.7600	1.0292	1.7560
1080527315	1.8837	1.0068	1.8760
1080527515	2.0092	1.0000	1.9993
1080527715	2.1341	1.0090	2.1331
1080527915	2.2573	1.0337	2.2588
1080528115	2.3765	1.0736	2.3773
1080528315	2.4898	1.1282	2.4780
1080528515	2.5949	1.1962	2.5860
1080528715	2.6910	1.2772	2.6690
1080528915	2.7762	1.3696	2.7714
1080529115	2.8492	1.4719	2.8423
1080529315	2.9085	1.5822	2.8963
1080529515	2.9538	1.6995	2.9470
1080529715	2.9839	1.8215	2.9704
1080529915	2.9986	1.9463	2.9962
1080530115	2.9974	2.0720	2.9946
1080530315	2.9805	2.1966	2.9696
1080530515	2.9481	2.3180	2.9366
1080530715	2.9007	2.4345	2.8955
1080530915	2.8393	2.5436	2.8237
1080531115	2.7645	2.6446	2.7456
1080531315	2.6776	2.7354	2.6642
1080531515	2.5804	2.8143	2.5763
1080531715	2.4736	2.8807	2.4659
1080531915	2.3594	2.9332	2.3434
1080532115	2.2395	2.9709	2.2282
1080532315	2.1163	2.9932	2.1114
1080532515	1.9908	3.0000	1.9840
1080532715	1.8654	2.9909	1.8535
1080532915	1.7422	2.9662	1.7382
1080533115	1.6235	2.9264	1.6125
1080533315	1.5102	2.8718	1.5086
1080533515	1.4047	2.8035	1.4054
1080533715	1.3086	2.7225	1.3063
1080533915	1.2238	2.6304	1.2160
1080534115	1.1508	2.5281	1.1435
1080534315	1.0913	2.4174	1.0887
1080534515	1.0461	2.3001	1.0428
1080534715	1.0161	2.1785	1.0089
1080534915	1.0014	2.0537	0.9920
1080535115	1.0026	1.9280	0.9952
1080535315	1.0195	1.8034	0.9993
1080535515	1.0518	1.6824	1.0460
1080535715	1.0991	1.5660	1.0944
1080535915	1.1607	1.4564	1.1540
1080536115	1.2355	1.3554	1.2370
1080536315	1.3220	1.2649	1.3119
1080536515	1.4196	1.1857	1.4054
1080536715	1.5264	1.1193	1.5199
1080536915	1.6401	1.0670	1.6343
1080537115	1.7600	1.0292	1.7568
1080537315	1.8837	1.0068	1.8688
1080537515	2.0092	1.0000	2.0034
1080537715	2.1341	1.0090	2.1323
1080537915	2.2573	1.0337	2.2484
1080538115	2.3765	1.0736	2.3700
1080538315	2.4898	1.1282	2.4853
1080538515	2.5949	1.1962	2.5804
1080538715	2.6910	1.2772	2.6851
1080538915	2.7762	1.3696	2.7681
1080539115	2.8492	1.4719	2.8390
1080539315	2.9085	1.5822	2.8930
1080539515	2.9538	1.6995	2.9503
1080539715	2.9839	1.8215	2.9704
1080539915	2.9986	1.9463	2.9881
1080540115	2.9974	2.0720	2.9938
1080540315	2.9805	2.1966	2.9768
1080540515	2.9481	2.3180	2.9358
1080540715	2.9007	2.4345	2.8906
1080540915	2.8393	2.5436	2.8310
1080541115	2.7645	2.6446	2.7568
1080541315	2.6776	2.7354	2.6698
1080541515	2.5804	2.8143	2.5771
1080541715	2.4736	2.8807	2.4692
1080541915	2.3594	2.9332	2.3442
1080542115	2.2395	2.9709	2.2355
1080542315	2.1163	2.9932	2.1097
1080542515	1.9908	3.0000	1.9824
1080542715	1.8654	2.9909	1.8551
1080542915	1.7422	2.9662	1.7358
1080543115	1.6235	2.9264	1.6174
1080543315	1.5102	2.8718	1.5062
1080543515	1.4047	2.8035	1.3998
1080543715	1.3086	2.7225	1.3063
1080543915	1.2238	2.6304	1.2120
1080544115	1.1508	2.5281	1.1467
1080544315	1.0913	2.4174	1.0895
1080544515	1.0461	2.3001	1.0275
1080544715	1.0161	2.1785	1.0097
1080544915	1.0014	2.0537	0.9678
1080545115	1.0026	1.9280	0.9985
1080545315	1.0195	1.8034	1.0122
1080545515	1.0518	1.6824	1.0476
1080545715	1.0991	1.5660	1.0968
1080545915	1.1607	1.4564	1.1572
1080546115	1.2355	1.3554	1.2322
1080546315	1.3220	1.2649	1.3136
1080546515	1.4196	1.1857	1.4143
1080546715	1.5264	1.1193	1.5231
1080546915	1.6401	1.0670	1.6343
1080547115	1.7600	1.0292	1.7632
1080547315	1.8837	1.0068	1.8744
1080547515	2.0092	1.0000	2.0010
1080547715	2.1341	1.0090	2.1331
1080547915	2.2573	1.0337	2.2443
1080548115	2.3765	1.0736	2.3716
1080548315	2.4898	1.1282	2.4764
1080548515	2.5949	1.1962	2.5852
1080548715	2.6910	1.2772	2.6811
1080548915	2.7762	1.3696	2.7399
1080549115	2.8492	1.4719	2.8334
1080549315	2.9085	1.5822	2.9011
1080549515	2.9538	1.6995	2.9422
1080549715	2.9839	1.8215	2.9793
1080549915	2.9986	1.9463	3.0002
1080550115	2.9974	2.0720	2.9897
1080550315	2.9805	2.1966	2.9599
1080550515	2.9481	2.3180	2.9333
1080550715	2.9007	2.4345	2.8930
1080550915	2.8393	2.5436	2.8262
1080551115	2.7645	2.6446	2.7536
1080551315	2.6776	2.7354	2.6626
1080551515	2.5804	2.8143	2.5755
1080551715	2.4736	2.8807	2.4651
1080551915	2.3594	2.9332	2.3515
1080552115	2.2395	2.9709	2.2298
1080552315	2.1163	2.9932	2.1138
